TransactionDate,StationName,PassengerCount,DayType,DateOfWeek,DayNumberOfMonth,MonthPeriod,MonthNumberOfYear,CalendarQuater,Interest_Agriculture,Interest_Books,Interest_Business,Interest_Education,Interest_Family,Interest_Fasion,Interest_Foods,Interest_General,Interest_Health,Interest_IT,Interest_Residence,Interest_Seminar,Interest_Sports,Interest_Travel,Interest_Vehnicle,EventsGroup_Agriculture,EventsGroup_Books,EventsGroup_Business,EventsGroup_Education,EventsGroup_Family,EventsGroup_Fasion,EventsGroup_Foods,EventsGroup_General,EventsGroup_Health,EventsGroup_IT,EventsGroup_Residence,EventsGroup_Seminar,EventsGroup_Sports,EventsGroup_Travel,EventsGroup_Vehnicle,Interest_Total,Events_Total
2017-05-02,Queen Sirikit National Convention Centre,2146,PH,Tuesday,2,Early,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-03,Queen Sirikit National Convention Centre,2102,PH,Wednesday,3,Early,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-04,Queen Sirikit National Convention Centre,2078,PH,Thursday,4,Early,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-05,Queen Sirikit National Convention Centre,1996,PH,Friday,5,Early,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-06,Queen Sirikit National Convention Centre,946,WD,Saturday,6,Mid,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-07,Queen Sirikit National Convention Centre,658,WD,Sunday,7,Mid,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-08,Queen Sirikit National Convention Centre,2282,PH,Monday,8,Mid,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-09,Queen Sirikit National Convention Centre,2028,PH,Tuesday,9,Mid,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-10,Queen Sirikit National Convention Centre,784,WE,Wednesday,10,Mid,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-11,Queen Sirikit National Convention Centre,2831,PH,Thursday,11,Mid,5,2,0,0,0,0,0,0,0,2054,0,0,0,0,2536,13386,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,17976,3
2017-05-12,Queen Sirikit National Convention Centre,2924,WE,Friday,12,Mid,5,2,0,0,0,3190,0,0,0,2054,0,0,0,0,2536,13386,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,21166,4
2017-05-13,Queen Sirikit National Convention Centre,1807,WD,Saturday,13,Mid,5,2,0,0,0,3190,0,0,0,2054,0,0,0,0,2536,13386,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,21166,4
2017-05-14,Queen Sirikit National Convention Centre,1513,WD,Sunday,14,Mid,5,2,0,0,0,0,0,0,0,2054,0,0,0,0,2536,13386,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,17976,3
2017-05-15,Queen Sirikit National Convention Centre,1908,PH,Monday,15,Mid,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-16,Queen Sirikit National Convention Centre,2058,PH,Tuesday,16,Mid,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-17,Queen Sirikit National Convention Centre,1991,PH,Wednesday,17,Mid,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-18,Queen Sirikit National Convention Centre,4048,PH,Thursday,18,Mid,5,2,0,0,0,0,0,0,0,4155,0,4366,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8521,2
2017-05-19,Queen Sirikit National Convention Centre,4144,PH,Friday,19,Mid,5,2,0,0,0,0,0,0,0,4155,0,4366,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8521,2
2017-05-20,Queen Sirikit National Convention Centre,3845,WD,Saturday,20,Mid,5,2,0,0,0,0,0,0,0,4155,0,4366,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8521,2
2017-05-21,Queen Sirikit National Convention Centre,3526,WD,Sunday,21,Mid,5,2,0,0,0,0,0,0,0,4155,0,4366,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8521,2
2017-05-22,Queen Sirikit National Convention Centre,2101,PH,Monday,22,Mid,5,2,0,0,0,0,0,0,0,0,0,0,0,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1006,1
2017-05-23,Queen Sirikit National Convention Centre,2179,PH,Tuesday,23,Mid,5,2,0,0,0,0,0,0,0,0,0,0,0,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1006,1
2017-05-24,Queen Sirikit National Convention Centre,2323,PH,Wednesday,24,Mid,5,2,0,0,0,0,0,0,0,0,0,0,0,1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1728,1
2017-05-25,Queen Sirikit National Convention Centre,2562,PH,Thursday,25,Late,5,2,7412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7412,1
2017-05-26,Queen Sirikit National Convention Centre,2714,PH,Friday,26,Late,5,2,7412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7412,1
2017-05-27,Queen Sirikit National Convention Centre,2598,WD,Saturday,27,Late,5,2,7412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7412,1
2017-05-28,Queen Sirikit National Convention Centre,1602,WD,Sunday,28,Late,5,2,7412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7412,1
2017-05-29,Queen Sirikit National Convention Centre,2084,PH,Monday,29,Late,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-30,Queen Sirikit National Convention Centre,2098,PH,Tuesday,30,Late,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-31,Queen Sirikit National Convention Centre,2258,PH,Wednesday,31,Late,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-01,Queen Sirikit National Convention Centre,3400,WE,Thursday,1,Early,6,2,0,0,0,0,6054,1632,0,0,2808,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,10494,3
2017-06-02,Queen Sirikit National Convention Centre,3625,WE,Friday,2,Early,6,2,0,0,0,0,6054,1632,0,0,2808,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,10494,3
2017-06-03,Queen Sirikit National Convention Centre,2602,WD,Saturday,3,Early,6,2,0,0,0,0,6054,1632,0,0,2808,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,10494,3
2017-06-04,Queen Sirikit National Convention Centre,1852,WD,Sunday,4,Early,6,2,0,0,0,0,6054,1632,0,0,2808,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,10494,3
2017-06-05,Queen Sirikit National Convention Centre,2039,WE,Monday,5,Early,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-06,Queen Sirikit National Convention Centre,2187,WE,Tuesday,6,Mid,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-07,Queen Sirikit National Convention Centre,2177,WE,Wednesday,7,Mid,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-08,Queen Sirikit National Convention Centre,2249,WE,Thursday,8,Mid,6,2,0,0,0,0,7090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7090,1
2017-06-09,Queen Sirikit National Convention Centre,2343,WE,Friday,9,Mid,6,2,0,0,0,0,7090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7090,1
2017-06-10,Queen Sirikit National Convention Centre,1831,WD,Saturday,10,Mid,6,2,0,0,0,0,7090,0,0,0,0,0,0,3590,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10680,2
2017-06-11,Queen Sirikit National Convention Centre,1005,WD,Sunday,11,Mid,6,2,0,0,0,0,7090,0,0,0,0,0,0,3590,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10680,2
2017-06-12,Queen Sirikit National Convention Centre,2203,WE,Monday,12,Mid,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-13,Queen Sirikit National Convention Centre,2199,WE,Tuesday,13,Mid,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-14,Queen Sirikit National Convention Centre,2330,WE,Wednesday,14,Mid,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-15,Queen Sirikit National Convention Centre,2452,WE,Thursday,15,Mid,6,2,0,0,5290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5290,1
2017-06-16,Queen Sirikit National Convention Centre,2933,WE,Friday,16,Mid,6,2,0,0,11615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11615,1
2017-06-17,Queen Sirikit National Convention Centre,1545,WD,Saturday,17,Mid,6,2,0,0,11615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11615,1
2017-06-18,Queen Sirikit National Convention Centre,982,WD,Sunday,18,Mid,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-19,Queen Sirikit National Convention Centre,3239,WE,Monday,19,Mid,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-20,Queen Sirikit National Convention Centre,2139,WE,Tuesday,20,Mid,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-21,Queen Sirikit National Convention Centre,2360,WE,Wednesday,21,Mid,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-22,Queen Sirikit National Convention Centre,3779,WE,Thursday,22,Mid,6,2,0,0,0,0,0,4445,0,0,0,7617,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12062,2
2017-06-23,Queen Sirikit National Convention Centre,3843,WE,Friday,23,Mid,6,2,0,0,0,0,0,4445,0,0,0,7617,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12062,2
2017-06-24,Queen Sirikit National Convention Centre,3010,WD,Saturday,24,Mid,6,2,0,0,0,0,0,4445,0,0,0,7617,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12062,2
2017-06-25,Queen Sirikit National Convention Centre,2489,WD,Sunday,25,Late,6,2,0,0,0,0,0,4445,0,0,0,7617,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12062,2
2017-06-26,Queen Sirikit National Convention Centre,2089,WE,Monday,26,Late,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-27,Queen Sirikit National Convention Centre,2304,WE,Tuesday,27,Late,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-28,Queen Sirikit National Convention Centre,3235,WE,Wednesday,28,Late,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-29,Queen Sirikit National Convention Centre,5003,WE,Thursday,29,Late,6,2,0,0,0,0,0,0,0,10275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10275,1
2017-06-30,Queen Sirikit National Convention Centre,4965,WE,Friday,30,Late,6,2,0,0,0,0,0,0,0,10275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10275,1
2017-07-01,Queen Sirikit National Convention Centre,4277,WE,Saturday,1,Early,7,3,0,0,0,0,0,0,0,10275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10275,1
2017-07-02,Queen Sirikit National Convention Centre,3351,WE,Sunday,2,Early,7,3,0,0,0,0,0,0,0,10275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10275,1
2017-07-03,Queen Sirikit National Convention Centre,2230,PH,Monday,3,Early,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-04,Queen Sirikit National Convention Centre,2294,PH,Tuesday,4,Early,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-05,Queen Sirikit National Convention Centre,2389,PH,Wednesday,5,Early,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-06,Queen Sirikit National Convention Centre,2748,PH,Thursday,6,Mid,7,3,0,0,4788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4788,1
2017-07-07,Queen Sirikit National Convention Centre,3038,PH,Friday,7,Mid,7,3,0,0,4788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4788,1
2017-07-08,Queen Sirikit National Convention Centre,1206,WE,Saturday,8,Mid,7,3,0,0,4788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4788,1
2017-07-09,Queen Sirikit National Convention Centre,1029,WE,Sunday,9,Mid,7,3,0,0,4788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4788,1
2017-07-10,Queen Sirikit National Convention Centre,892,WD,Monday,10,Mid,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-11,Queen Sirikit National Convention Centre,2150,PH,Tuesday,11,Mid,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-12,Queen Sirikit National Convention Centre,2344,PH,Wednesday,12,Mid,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4164,1
2017-07-13,Queen Sirikit National Convention Centre,2340,PH,Thursday,13,Mid,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4164,1
2017-07-14,Queen Sirikit National Convention Centre,2426,PH,Friday,14,Mid,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4164,1
2017-07-15,Queen Sirikit National Convention Centre,989,WE,Saturday,15,Mid,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-16,Queen Sirikit National Convention Centre,746,WE,Sunday,16,Mid,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17,Queen Sirikit National Convention Centre,2416,PH,Monday,17,Mid,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-18,Queen Sirikit National Convention Centre,2226,PH,Tuesday,18,Mid,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-19,Queen Sirikit National Convention Centre,2246,PH,Wednesday,19,Mid,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-20,Queen Sirikit National Convention Centre,2400,PH,Thursday,20,Mid,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-21,Queen Sirikit National Convention Centre,2316,PH,Friday,21,Mid,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-22,Queen Sirikit National Convention Centre,1030,WE,Saturday,22,Mid,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-23,Queen Sirikit National Convention Centre,745,WE,Sunday,23,Mid,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-24,Queen Sirikit National Convention Centre,2286,PH,Monday,24,Mid,7,3,0,0,0,0,0,0,0,0,0,0,0,1599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1599,1
2017-07-25,Queen Sirikit National Convention Centre,2360,PH,Tuesday,25,Late,7,3,0,0,0,0,0,0,0,0,0,0,0,1599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1599,1
2017-07-26,Queen Sirikit National Convention Centre,2340,PH,Wednesday,26,Late,7,3,0,0,0,0,0,0,0,0,0,0,0,1599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1599,1
2017-07-27,Queen Sirikit National Convention Centre,2947,PH,Thursday,27,Late,7,3,2160,0,0,0,0,0,0,0,0,3578,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5738,2
2017-07-28,Queen Sirikit National Convention Centre,1433,WD,Friday,28,Late,7,3,2160,0,0,0,0,0,0,0,0,3578,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5738,2
2017-07-29,Queen Sirikit National Convention Centre,1358,WE,Saturday,29,Late,7,3,2160,0,0,0,0,0,0,1702,0,3578,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7440,3
2017-07-30,Queen Sirikit National Convention Centre,1283,WE,Sunday,30,Late,7,3,2160,0,0,0,0,0,0,1702,0,3578,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7440,3
2017-07-31,Queen Sirikit National Convention Centre,2231,PH,Monday,31,Late,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-01,Queen Sirikit National Convention Centre,2338,WE,Tuesday,1,Early,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-02,Queen Sirikit National Convention Centre,2444,WE,Wednesday,2,Early,8,3,0,0,0,0,0,0,0,0,0,0,0,2034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2034,1
2017-08-03,Queen Sirikit National Convention Centre,2526,WE,Thursday,3,Early,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04,Queen Sirikit National Convention Centre,2439,WE,Friday,4,Early,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-05,Queen Sirikit National Convention Centre,1115,PH,Saturday,5,Early,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-06,Queen Sirikit National Convention Centre,839,PH,Sunday,6,Mid,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-07,Queen Sirikit National Convention Centre,2257,WE,Monday,7,Mid,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-08,Queen Sirikit National Convention Centre,2364,WE,Tuesday,8,Mid,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-09,Queen Sirikit National Convention Centre,2656,WE,Wednesday,9,Mid,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-10,Queen Sirikit National Convention Centre,4631,WE,Thursday,10,Mid,8,3,0,0,0,0,0,0,0,0,0,0,0,0,3314,9623,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12937,2
2017-08-11,Queen Sirikit National Convention Centre,4976,WE,Friday,11,Mid,8,3,0,0,0,0,0,0,0,0,0,0,0,0,3314,9623,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12937,2
2017-08-12,Queen Sirikit National Convention Centre,3749,PH,Saturday,12,Mid,8,3,0,0,0,0,0,0,0,0,0,0,0,0,3314,9623,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12937,2
2017-08-13,Queen Sirikit National Convention Centre,3247,PH,Sunday,13,Mid,8,3,0,0,0,0,0,0,0,0,0,0,0,0,3314,9623,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12937,2
2017-08-14,Queen Sirikit National Convention Centre,1448,WD,Monday,14,Mid,8,3,0,0,0,0,0,0,0,0,0,0,0,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,976,1
2017-08-15,Queen Sirikit National Convention Centre,2240,WE,Tuesday,15,Mid,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-16,Queen Sirikit National Convention Centre,2303,WE,Wednesday,16,Mid,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-17,Queen Sirikit National Convention Centre,2790,WE,Thursday,17,Mid,8,3,0,0,0,0,0,0,0,2484,0,0,13870,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16354,2
2017-08-18,Queen Sirikit National Convention Centre,2872,WE,Friday,18,Mid,8,3,0,0,0,0,0,0,0,2484,0,0,13870,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16354,2
2017-08-19,Queen Sirikit National Convention Centre,1615,PH,Saturday,19,Mid,8,3,0,0,0,0,0,0,0,2484,0,0,13870,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16354,2
2017-08-20,Queen Sirikit National Convention Centre,1175,PH,Sunday,20,Mid,8,3,0,0,0,0,0,0,0,2484,0,0,13870,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16354,2
2017-08-21,Queen Sirikit National Convention Centre,2432,WE,Monday,21,Mid,8,3,0,0,0,0,0,0,0,0,0,0,0,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,962,1
2017-08-22,Queen Sirikit National Convention Centre,2295,WE,Tuesday,22,Mid,8,3,0,0,0,0,0,0,0,0,0,0,0,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,962,1
2017-08-23,Queen Sirikit National Convention Centre,2409,WE,Wednesday,23,Mid,8,3,0,0,0,0,0,0,0,0,0,0,0,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,962,1
2017-08-24,Queen Sirikit National Convention Centre,3070,WE,Thursday,24,Mid,8,3,0,0,2114,0,8399,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10513,2
2017-08-25,Queen Sirikit National Convention Centre,3446,WE,Friday,25,Late,8,3,0,0,2114,0,8399,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10513,2
2017-08-26,Queen Sirikit National Convention Centre,1953,PH,Saturday,26,Late,8,3,0,0,2114,0,8399,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10513,2
2017-08-27,Queen Sirikit National Convention Centre,1510,PH,Sunday,27,Late,8,3,0,0,2114,0,8399,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10513,2
2017-08-28,Queen Sirikit National Convention Centre,2397,WE,Monday,28,Late,8,3,0,0,2114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2114,1
2017-08-29,Queen Sirikit National Convention Centre,2248,WE,Tuesday,29,Late,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-30,Queen Sirikit National Convention Centre,2506,WE,Wednesday,30,Late,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-31,Queen Sirikit National Convention Centre,4687,WE,Thursday,31,Late,8,3,0,0,0,0,0,867,0,0,0,0,0,0,2573,12040,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,15480,3
2017-09-01,Queen Sirikit National Convention Centre,5134,WE,Friday,1,Early,9,3,0,0,0,0,0,867,0,0,0,0,0,0,2573,12040,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,15480,3
2017-09-02,Queen Sirikit National Convention Centre,4969,WD,Saturday,2,Early,9,3,0,0,0,0,0,867,0,0,0,0,0,0,2573,12040,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,15480,3
2017-09-03,Queen Sirikit National Convention Centre,4613,WD,Sunday,3,Early,9,3,0,0,0,0,0,867,0,0,0,0,0,0,2573,12040,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,15480,3
